Rede,Nome Fantasia,Logradouro,Bairro,Cep,Uf,Municipio,Cnpj,Aberta,Latitude,Longitude
Casas Bahia,Sarandi,"Avenida Londrina, 455",Centro,87111-220,PR,Sarandi,33041260169665,Sim,-23.44215,-51.873767
Casas Bahia,Mirandopolis,"Rua Nove De Julho, 1049",Centro,16800-000,SP,Mirandópolis,33041260180120,Sim,-21.1331045,-51.1023381
Casas Bahia,Maringá 2,"Avenida Brasil, 3414",Centro,87013-000,PR,Maringá,33041260025825,Sim,-23.42101,-51.937527
Casas Bahia,Maringá,"Avenida Brasil, 3300",Zona 01,87013-000,PR,Maringá,33041260089122,Sim,-23.42101,-51.937527
Casas Bahia,Q. Assai Uberlândia,"Avenida Rondon Pacheco, 755",Tabajaras,38400-242,MG,Uberlândia,33041260177250,Não,-18.929988,-48.2841
Casas Bahia,Itaperuna,"Avenida Cardoso Moreira, 63",Centro,28300-000,RJ,Itaperuna,33041260080680,Sim,-21.2037367,-41.8912637
Casas Bahia,Imbituba,"Rua Nereu Ramos, 0",Centro,88780-000,SC,Imbituba,33041260192721,Sim,-28.185336,-48.699068
Casas Bahia,Jales,"Avenida Francisco Jales, 2240",Centro,15700-026,SP,Jales,33041260127156,Sim,-20.2734777,-50.54550589999999
Casas Bahia,Uberlândia 2,"Avenida Afonso Pena, 217",Centro,38400-128,MG,Uberlândia,33041260129795,Sim,-18.8843745,-48.2522609
Casas Bahia,Uberlândia,"Avenida Afonso Pena, 257",Centro,38400-128,MG,Uberlândia,33041260130882,Sim,-18.8843745,-48.2522609
Casas Bahia,Patos De Minas,"Rua Olegario Maciel, 84",Centro,38700-122,MG,Patos De Minas,33041260148668,Sim,-18.5907277,-46.5197144
Casas Bahia,Itabira,"Avenida Joao Pinheiro, 260",Centro,35900-539,MG,Itabira,33041260134527,Sim,-19.6250356,-43.2256973
Casas Bahia,Dracena,"Avenida Presidente Vargas, 343",Centro,17900-000,SP,Dracena,33041260125102,Sim,-21.4877762,-51.5375562
Casas Bahia,Shopping Boulevard Campos,"Avenida Doutor Silvio Bastos Tavares, 316",Pq.Rodoviarios,28051-250,RJ,Campos Dos Goytacazes,33041260079674,Sim,-21.7538563,-41.3457599
Casas Bahia,Presidente Venceslau,"Avenida Princesa Isabel, 360",Centro,19400-000,SP,Presidente Venceslau,33041260179890,Sim,-21.8749171,-51.8441756
Casas Bahia,Campos 4,"Rua Boulevard F.Paula Carneiro, 23",Centro,28010-230,RJ,Campos Dos Goytacazes,33041260079402,Sim,-21.7578484,-41.323037
Casas Bahia,Campos 5,"Rua Joao Pessoa, 197",Centro,28010-250,RJ,Campos Dos Goytacazes,33041260079593,Sim,-21.7581511,-41.3228478
Casas Bahia,Campos 3,"Rua Governador Theotonio F.Araujo, 62",Centro,28010-190,RJ,Campos Dos Goytacazes,33041260079321,Sim,-21.757674,-41.3223266
Casas Bahia,Formiga,"Praça Getulio Vargas, 52",Centro,35570-114,MG,Formiga,33041260036789,Sim,-18.6530768,-48.1893045
Casas Bahia,Araguari,"Rua Rui Barbosa, 301",Centro,38440-222,MG,Araguari,33041260135256,Sim,-18.6515659,-48.192887
Casas Bahia,Andradina,"Rua Paes Leme, 997",Centro,16901-010,SP,Andradina,33041260110180,Sim,-20.8933935,-51.37725229999999
Casas Bahia,Curvelo,"Avenida Dom Pedro Ii, 446",Centro,35790-210,MG,Curvelo,33041260038137,Sim,-18.752806,-44.428569
Casas Bahia,Santa Fe Do Sul,"Avenida Navarro De Andrade, 663",Centro,15775-000,SP,Santa Fé Do Sul,33041260181282,Sim,-20.243551,-50.949765
Casas Bahia,Campo Mourão,"Avenida Capitao Indio Bandeira, 1641",Centro,87300-005,PR,Campo Mourão,33041260147181,Sim,-24.040573,-52.37454
Casas Bahia,Shopping Farol Tubarão,"Avenida Marcolino Martins Cabral, 2525",Aeroporto,88705-003,SC,Tubarão,33041260128128,Sim,-28.4807023,-49.002598
Casas Bahia,Shopping Lages Garden,"Rodovia Br-282, 0",Guaruja,88521-130,SC,Lages,33041260151103,Sim,-27.792038,-50.2779758
Casas Bahia,Ituiutaba,"Rua Vinte E Dois, 651",Centro,38300-076,MG,Ituiutaba,33041260156768,Sim,-18.9778374,-49.460669
Casas Bahia,Manhuaçu,"Rua Antonio Wellerson, 7",Centro,36900-133,MG,Manhuaçu,33041260162733,Sim,-20.2624838,-42.0377148
Casas Bahia,Pres. Epitácio,"Avenida Presidente Vargas, 8",Centro,19470-000,SP,Presidente Epitácio,33041260125293,Sim,-21.7668575,-52.10964269999999
Casas Bahia,Paranavai,"Rua Getulio Vargas, 1020",Centro,87702-000,PR,Paranavaí,33041260155958,Sim,-23.081635,-52.464228
Casas Bahia,Timoteo,"Rua José Geraldo Madureira, 8",Centro,35180-040,MG,Timóteo,33041260152002,Sim,-19.5399679,-42.6502985
Casas Bahia,Cel. Fabriciano,"Rua Pedro Nolasco, 231",Centro,35170-300,MG,Coronel Fabriciano,33041260133989,Sim,-19.528841,-42.6232675
Casas Bahia,Shopping Três Lagoas,"Avenida Jamil Jorge Salomão, 3807",Pontal Das Araras,79644-000,MS,Três Lagoas,33041260186080,Sim,-20.8063648,-51.716173
Casas Bahia,Três Lagoas,"Rua Paranaiba, 439",Centro,79600-040,MS,Três Lagoas,33041260096331,Sim,-20.7865519,-51.7142201
Casas Bahia,Aparecida Do Taboado,"Avenida Presidente Vargas, 3765",Centro,79570-000,MS,Aparecida Do Taboado,33041260178303,Sim,-20.146534,-51.263181
Casas Bahia,Cianorte,"Avenida Goias, 734",Zona 01,87200-268,PR,Cianorte,33041260149125,Sim,-23.701721,-52.660023
Casas Bahia,Ipatinga,"Avenida Vinte E Oito De Abril, 136",Centro,35160-004,MG,Ipatinga,33041260133121,Sim,-19.4773109,-42.52685169999999
Casas Bahia,Catalão,"Avenida 20 De Agosto, 1203",Setor Central,75701-010,GO,Catalão,33041260108526,Sim,-18.1684726,-47.9494135
Casas Bahia,Caratinga,"Avenida Maria Catarina Cimini, 81",Centro,35300-030,MG,Caratinga,33041260130378,Sim,-19.7889182,-42.1388983
Casas Bahia,Shopping Nações Criciuma,"Avenida Jorge Elias De Lucca, 677",N. S. Da Salete,88813-390,SC,Criciúma,33041260165244,Sim,-28.688738,-49.33871
Casas Bahia,Criciuma,"Rua Seis De Janeiro, 119",Centro,88801-055,SC,Criciúma,33041260129019,Sim,-28.679353,-49.36817
Casas Bahia,Campos Novos,"Marechal Floriano Peixoto, 7",Centro,89620-000,SC,Campos Novos,33041260183226,Sim,-27.4009891,-51.2258597
Casas Bahia,Cachoeiro De Itapemirim 2,"Rua Bernardo Horta, 284",Guandu,29300-792,ES,Cachoeiro De Itapemirim,33041260098890,Sim,-20.847242,-41.120048
Casas Bahia,Itumbiara,"Avenida Pedro Ludovico, 486",Centro,75503-580,GO,Itumbiara,33041260136066,Sim,-18.407816,-49.2128091
Casas Bahia,Paranaíba,"Praça Da Republica, 311",Centro,79500-000,MS,Paranaíba,33041260096170,Sim,-19.676701,-51.189972
Casas Bahia,Diamantina,"Praça Dom Joao, 63",Dom Joao,39100-000,MG,Diamantina,33041260183064,Sim,-18.2443443,-43.5959166
Casas Bahia,Umuarama,"Avenida Parana, 4448",Zona I,87501-030,PR,Umuarama,33041260094398,Sim,-23.761316,-53.30283
Casas Bahia,Caldas Novas,"Rua Augusto Guimaraes, 257",Centro,75680-037,GO,Caldas Novas,33041260108445,Sim,-17.7423816,-48.6236188
Casas Bahia,Vacaria,"Avenida Julio De Castilhos, 957",Centro,95201-100,RS,Vacaria,33041260205050,Sim,-28.5045798,-50.9299202
Casas Bahia,Quirinopolis,"Avenida Brasil, 138",Centro,75860-000,GO,Quirinópolis,33041260198509,Sim,-18.4495743,-50.4510812
Casas Bahia,Guarapari,"Avenida Governador Jones Dos Santos Neves, 655",Muquicaba,29215-002,ES,Guarapari,33041260099004,Sim,-20.652547,-40.493633
Casas Bahia,Nova Andradina,"Rua Antonio Joaquim M Andrade, 1543",Centro,79750-000,MS,Nova Andradina,33041260145995,Sim,-22.2478003,-53.3481093
Casas Bahia,Paracatu,"Rua Joaquim Murtinho, 6165",Centro,38600-206,MG,Paracatu,33041260152266,Sim,-17.214725,-46.8744163
Casas Bahia,Torres,"Avenida Barao Do Rio Branco, 461",Centro,95560-000,RS,Torres,33041260169584,Sim,-29.33136,-49.803557
Casas Bahia,Gov. Valadares 1,"Rua Belo Horizonte, 344",Centro,35010-050,MG,Governador Valadares,33041260134284,Sim,-18.8568691,-41.9471048
Casas Bahia,Cascavel,"Avenida Brasil, 5964",Centro,85812-001,PR,Cascavel,33041260099276,Sim,-24.9543487,-53.4532244
Casas Bahia,Gov. Valadares 2,"Avenida Minas Gerais, 445",Centro,35010-150,MG,Governador Valadares,33041260134870,Sim,-18.8549192,-41.9455494
Casas Bahia,Cascavel - Pr,"Avenida Brasil, 6585",Centro,85801-000,PR,Cascavel,33041260205645,Sim,-24.9551959,-53.4606165
Casas Bahia,Pirapora,"Avenida Rodolfo Mallard, 93",Centro,39270-000,MG,Pirapora,33041260157730,Sim,-17.3488693,-44.9468088
Casas Bahia,Chapecó,"Rua Quintino Bocaiuva - D, 88",Centro,89801-080,SC,Chapecó,33041260129108,Sim,-27.0962103,-52.6121464
Casas Bahia,Shopping Moxuara,"Rodovia Br 262, 6555",Sao Francisco,29145-910,ES,Cariacica,33041260150212,Sim,-20.348536,-40.403232
Casas Bahia,Cariacica,"Avenida Expedito Garcia, 147",Campo Grande,29146-201,ES,Cariacica,33041260098970,Sim,-20.344017,-40.3822828
Casas Bahia,Shopping Boulevard Vila Vela,"Rodovia Do Sol, 5000",Jck Itaparica,29103-800,ES,Vila Velha,33041260142708,Sim,-20.3904335,-40.314495
Casas Bahia,Toledo,"Rua Rui Barbosa, 1186",Centro,85900-040,PR,Toledo,33041260085801,Sim,-24.735414,-53.737396
Casas Bahia,Vitória,"Avenida Jerônimo Monteiro, 173",Centro,29010-002,ES,Vitória,33041260099608,Sim,-20.3207427,-40.3361368
Casas Bahia,Vila Velha,"Avenida Jerônimo Monteiro, 1465",Centro,29100-401,ES,Vila Velha,33041260099519,Sim,-20.3395135,-40.3221133
Casas Bahia,Gloria Vila Velha,"Avenida Carlos Lindenberg, 723",Crist. Colombo,29106-405,ES,Vila Velha,33041260183498,Sim,-20.3385154,-40.3043823
Casas Bahia,Shopping Vila Velha,"Rua Luciano Das Neves, 2418",Div Esp Santo,29100-060,ES,Vila Velha,33041260150050,Sim,-20.3459078,-40.29509460000001
Casas Bahia,Shopping Praia Da Costa,"Avenida Doutor Olivio Lira, 353",Praia Da Costa,29101-260,ES,Vila Velha,33041260099438,Sim,-20.3411449,-40.2894171
Casas Bahia,Shopping Mestre Alvaro,"Avenida Joao Palacio, 300",Eurico Salles,29160-161,ES,Serra,33041260141817,Sim,-20.228056,-40.262899
Casas Bahia,Serra,"Avenida Central, 978",Res Laranjeiras,29165-130,ES,Serra,33041260099357,Sim,-20.199789,-40.253103
Casas Bahia,Canela - Rs,"Av Julio De Castilhos, 61",Centro,95680-000,RS,Canela,33041260209390,Não,-29.3637682,-50.8114104
Casas Bahia,Cristalina,"Rua Goias, 0",Centro,73850-000,GO,Cristalina,33041260190605,Sim,-16.7639015,-47.6085589
Casas Bahia,Caxias Do Sul 5,"Avenida Rio Branco, 957",Centro,95010-060,RS,Caxias Do Sul,33041260204592,Sim,-29.1825958,-51.2059345
Casas Bahia,Shopping Passo Fundo,"Avenida Presidente Vargas, 1610",Vila Rodrigues,99070-000,RS,Passo Fundo,33041260166992,Sim,-28.2658745,-52.3983678
Casas Bahia,Naviraí,"Avenida Weimar Goncalves Torres, 505",Centro,79950-000,MS,Naviraí,33041260096099,Sim,-23.0621519,-54.2018113
Casas Bahia,Osorio,"Rua Marechal F. Peixoto, 00",Centro,95520-000,RS,Osório,33041260207427,Sim,-29.8922339,-50.2620325
Casas Bahia,Shopping Bur Rio Verde,"Rua O, 1044",Jardim Campestre,75907-681,GO,Rio Verde,33041260151707,Sim,-17.8161212,-50.9429954
Casas Bahia,Bento Gonçalves,"Rua Marechal Deodoro, 248",Centro,95700-010,RS,Bento Gonçalves,33041260170833,Sim,-29.1656588,-51.5174329
Casas Bahia,Rio Verde,"Avenida Presidente Vargas, 1040",Setor Central,75901-040,GO,Rio Verde,33041260109417,Sim,-17.7912489,-50.92360069999999
Casas Bahia,Rio Verde 1,"Avenida Presidente Vargas, 648",Setor Central,75901-040,GO,Rio Verde,33041260049767,Não,-17.793467,-50.928502
Casas Bahia,Parobe,"R Joao Mosmann, 281",Centro,95630-000,RS,Parobé,33041260208822,Sim,-29.6270225,-50.82901769999999
Casas Bahia,Taquara,"Rua Julio De Castilhos, 2740",Centro,95601-000,RS,Taquara,33041260192217,Sim,-29.6611308,-50.7899748
Casas Bahia,Tramandai,"Rua Fernandes Bastos, 569",Centro,95590-000,RS,Tramandaí,33041260143860,Sim,-30.023866,-50.245049
Casas Bahia,Shopping Aparecida De Goiania,"Avenida Independência, 285",S.Serra Dourada,74968-150,GO,Aparecida De Goiânia,33041260164353,Sim,-16.8226834,-49.263947
Casas Bahia,Aparecida De Goiania,"Avenida Independência, 0",Jardim Cristalino,74968-085,GO,Aparecida De Goiânia,33041260184540,Sim,-16.823381,-49.2763014
Casas Bahia,Senador Canedo,"Avenida Itatinga Qd 037 L 1/D18, 0",Senador Canedo,75250-005,GO,Senador Canedo,33041260151375,Sim,-16.7022172,-49.0990844
Casas Bahia,Novo Hamburgo,"Avenida Pedro Adams Filho, 5333",Centro,93510-020,RS,Novo Hamburgo,33041260043300,Sim,-29.684961,-51.128945
Casas Bahia,Garavelo 1,"Avenida Da Igualdade, 0",Setor Garavelo,74930-530,GO,Aparecida De Goiânia,33041260108283,Sim,-16.7688358,-49.3416843
Casas Bahia,Shopping Montes Claros,"Avenida Donato Quintino, 90",Cidade Nova,39400-546,MG,Montes Claros,33041260131188,Sim,-16.7417851,-43.8696026
Casas Bahia,Shopping Buriti,"Avenida Rio Verde, 0",Jardim Nova Era,74916-260,GO,Aparecida De Goiânia,33041260108364,Sim,-16.7470947,-49.2855689
Casas Bahia,Montes Claros 1,"Rua Dom Pedro Ii, 390",Centro,39400-058,MG,Montes Claros,33041260130297,Sim,-16.7253896,-43.8634573
Casas Bahia,Serrinha,"Avenida Laudelino Gomes, 283",Pedro Ludovico,74830-090,GO,Goiânia,33041260109093,Sim,-16.7214112,-49.2618762
Casas Bahia,Montes Claros 4,"Rua Sao Francisco, 291",Centro,39400-048,MG,Montes Claros,33041260133717,Sim,-16.7240964,-43.8644758
Casas Bahia,Quiosque Assaí Goiânia T9,"Avenida T-9, 0",Jardim Europa,74325-030,GO,Goiânia,33041260176017,Não,-16.712674,-49.308055
Casas Bahia,Goiânia 1,"Avenida Anhanguera, 4482",Setor Central,74040-010,GO,Goiânia,33041260108798,Sim,-16.673672,-49.25423860000001
Casas Bahia,Goiânia 2,"Avenida Anhanguera, 4603",Setor Central,74043-011,GO,Goiânia,33041260108879,Sim,-16.6747393,-49.25785
Casas Bahia,Anhanguera 1,"Avenida Anhanguera, 4776",Centro,74040-010,GO,Goiânia,33041260005476,Não,-16.673931,-49.255516
Casas Bahia,São Leopoldo,"Rua Independência, 699",Centro,93010-002,RS,São Leopoldo,33041260042754,Sim,-29.764578,-51.146092
Casas Bahia,Pio Xii,"Avenida Pio Xii, 829",Vila Aurora Oeste,74425-098,GO,Goiânia,33041260157063,Sim,-16.6762042,-49.3066661
Casas Bahia,St Campinas 2,"Avenida 24 De Outubro, 1504",Setor Campinas,74505-011,GO,Goiânia,33041260005638,Sim,-16.6689463,-49.29141689999999
Casas Bahia,St. Campinas,"Avenida 24 De Outubro, 1686",Setor Campinas,74505-016,GO,Goiânia,33041260108950,Sim,-16.6679441,-49.2943613
Casas Bahia,Chapadão Do Sul,"Rua Dezessete, 99",Centro,79560-000,MS,Chapadão Do Sul,33041260178494,Sim,-18.7959941,-52.6196308
Casas Bahia,Shopping Portal,"Avenida Anhanguera, 14404",Capuava,74450-010,GO,Goiânia,33041260109174,Sim,-16.6558006,-49.3295503
Casas Bahia,Shopping Passeio Das Aguas,"Avenida Perimetral Norte, 8303",Faz Caveiras,74445-360,GO,Goiânia,33041260144409,Sim,-16.6473446,-49.3107589
Casas Bahia,Teofilo Otoni,"Praça Tiradentes, 119",Centro,39800-001,MG,Teófilo Otoni,33041260132400,Sim,-17.851259,-41.513777
Casas Bahia,Cb Goiania Mangalo - Go,"Av Mangalo, 95",St Morada Do So,74475-115,GO,Goiânia,33041260200414,Sim,-16.6173472,-49.3218611
Casas Bahia,Esteio,"Avenida Presidente Vargas, 1991",Centro,93260-077,RS,Esteio,33041260166801,Sim,-29.8477358,-51.1753691
Casas Bahia,Luziana 2,"Rua Benedito Pimentel, 0",Centro,72800-550,GO,Luziânia,33041260136732,Sim,-16.2523202,-47.9523994
Casas Bahia,Trindade,"Avenida Manoel Monteiro, 0",Centro,75388-704,GO,Trindade,33041260109506,Sim,-16.6517684,-49.4905612
Casas Bahia,Jataí,"Avenida Goias, 725",Parte Baixa,75807-020,GO,Jataí,33041260109255,Sim,-17.8759881,-51.7090642
Casas Bahia,Cachoeirinha,"Avenida General Flores Da Cunha, 1924",Vila Cachoeirinha,94910-003,RS,Cachoeirinha,33041260161176,Sim,-29.9485687,-51.0943671
Casas Bahia,Alvorada,"Avenida Presidente Getulio Vargas, 2548",Bela Vista,94810-002,RS,Alvorada,33041260172887,Sim,-29.9957523,-51.068096
Casas Bahia,Foz Do Iguaçu,"Rua Quintino Bocaiuva, 710",Centro,85851-130,PR,Foz Do Iguaçu,33041260088908,Sim,-25.542503,-54.586776
Casas Bahia,Foz Do Iguaçu 2,"Avenida Brasil, 1054",Centro,85851-000,PR,Foz Do Iguaçu,33041260025663,Sim,-25.5440182,-54.586392
Casas Bahia,Lajeado,"Rua Julio De Castilhos, 1132",Centro,95900-170,RS,Lajeado,33041260191407,Sim,-29.463698,-51.9648254
Casas Bahia,Viamão 3,"Rua Reverendo Américo Vespúcio Cabral, 426",Centro,94410-300,RS,Viamão,33041260171309,Sim,-30.0828189,-51.0319282
Casas Bahia,Assis Brasil,"Avenida Assis Brasil, 2288",Passo Dareia,91010-002,RS,Porto Alegre,33041260034220,Sim,-30.0110046,-51.16295090000001
Casas Bahia,Casas Bahia - Shopping Brasil Park,"Avenida Brasil, 505",Cidade Jardim,75080-240,GO,Anápolis,33041260065886,Não,-16.345197,-48.956548
Casas Bahia,Anápolis,"Avenida Goias, 861",Setor Central,75025-090,GO,Anápolis,33041260108100,Sim,-16.328622,-48.955487
Casas Bahia,Dr. Flores 2,"Rua Doutor Flores, 75",Centro Hist.,90020-122,RS,Porto Alegre,33041260039885,Sim,-30.030581,-51.225061
Casas Bahia,Shopping Sul,"Rodovia Br 04, 0",Pq Esplanadaiii,72876-301,GO,Valparaíso De Goiás,33041260146452,Sim,-16.0846119,-47.9820305
Casas Bahia,Valparaíso De Goías,"Quadra 6, 0",Valparaiso Ii,72870-106,GO,Valparaíso De Goiás,33041260109689,Sim,-16.0737935,-48.0090613
Casas Bahia,Novo Gama 1,"Rua 43, 0",Pedregal,72862-143,GO,Novo Gama,33041260109336,Sim,-16.055338,-48.0629907
Casas Bahia,Dourados 1,"Avenida Marcelino Pires, 1978",Centro,79801-002,MS,Dourados,33041260095874,Sim,-22.2283215,-54.8126548
Casas Bahia,Dourados 2,"Avenida Marcelino Pires, 1545",Centro,79800-004,MS,Dourados,33041260095955,Sim,-22.2279402,-54.8130253
Casas Bahia,Gama Central,"Proj 9, 0",Gama,72405-090,DF,Brasília,33041260111829,Sim,-16.0188577,-48.0679507
Casas Bahia,Gama 1,"Bl 05, 0",Gama,72405-610,DF,Brasília,33041260111748,Não,-16.017776,-48.062282
Casas Bahia,Shopping Santa Maria,"Avenida Alagado, Cl114",Santa Maria,72544-200,DF,Brasília,33041260152690,Sim,-16.0057688,-48.0019571
Casas Bahia,Guaiba,"Sao Jose, 435",Centro,92704-380,RS,Guaíba,33041260200252,Sim,-30.1083284,-51.3187274
Casas Bahia,Inhumas,"Praça Belarmino Essado, 392",Setor Central,75400-525,GO,Inhumas,33041260135922,Sim,-16.3606834,-49.4973846
Casas Bahia,Cb Santo Antonio Do Descoberto - Go,"Quadra 55 Lote 08, ",Centro,72900-332,GO,Santo Antônio Do Descoberto,33041260205998,Não,-15.9449343,-48.2639118
Casas Bahia,Recanto Das Emas 1,"Avenida Recanto Das Emas, 0",Recantos Emas,72600-100,DF,Brasília,33041260112043,Sim,-15.9000392,-48.058317
Casas Bahia,Samambaia Norte,"Qs 414 Conjunto G, 0",Samambaia Norte,72320-587,DF,Brasília,33041260112124,Sim,-15.8596638,-48.0718344
Casas Bahia,Shopping Taguatinga,"Q Qs 01 Rua 21, 0",Taguatinga,71950-770,DF,Brasília,33041260111314,Sim,-15.8387224,-48.0437328
Casas Bahia,Taguatinga,"C 5, 0",Centro,72010-050,DF,Brasília,33041260112477,Sim,-15.8317798,-48.054652
Casas Bahia,Taguatinga 2,"Sigla C07 Lt 1, 2",Centro,72010-070,DF,Brasília,33041260062194,Sim,-15.8318185,-48.0559434
Casas Bahia,Shopping Conj.Nacional Brasília 2,"Sdn, 0",Asa Norte,70077-000,DF,Brasília,33041260111233,Sim,-15.7913595,-47.8835436
Casas Bahia,Paranoa,"Q Quadra 17 Conj 11, 0",Paranoa,71571-711,DF,Brasília,33041260186918,Sim,-15.7718231,-47.7800789
Casas Bahia,Ceilandia Norte,"Cnm 2 Bloco C, 0",Ceilandia,72210-503,DF,Brasília,33041260111586,Sim,-15.8162896,-48.1030075
Casas Bahia,Ceilandia Norte 2,"Qnm 12, 0",Ceilandia Norte,72210-120,DF,Brasília,33041260111667,Sim,-15.8112085,-48.1052952
Casas Bahia,São Mateus,"Avenida Jones Dos Santos Neves, 70",Centro,29930-010,ES,São Mateus,33041260051826,Sim,-18.7156947,-39.8555007
Casas Bahia,Águas Lindas De Goiás,"Avenida Juscelino Kubstchek, 0",Jardim Brasilia,72910-001,GO,Águas Lindas De Goiás,33041260109760,Sim,-15.7543648,-48.2741962
Casas Bahia,Santa Cruz Do Sul 2,"Rua Marechal Floriano, 606",Centro,96810-002,RS,Santa Cruz Do Sul,33041260177412,Sim,-29.7159465,-52.4277403
Casas Bahia,Sobradinho,"Quadra Central Bloco 12, 0",Sobradinho,73010-522,DF,Brasília,33041260112205,Sim,-15.6524666,-47.793888
Casas Bahia,Planaltina,"Shd, 0",Setor Hoteis,73310-200,DF,Brasília,33041260111900,Sim,-15.6191039,-47.6529614
Casas Bahia,Cruz Alta,"Rua Pinheiro Machado, 535",Centro,98005-000,RS,Cruz Alta,33041260194422,Sim,-28.646222,-53.605154
Casas Bahia,Shopping Eldorado-Cpo Grande,"Avenida Afonso Pena, 4909",Santa Fe,79031-010,MS,Campo Grande,33041260095521,Sim,-20.4595065,-54.5909357
Casas Bahia,Shopping Bosque Dos Ipes,"Avenida Cônsul Assaf Trad, 4796",Coronel Antonino,79013-545,MS,Campo Grande,33041260144590,Sim,-20.4214184,-54.5832819
Casas Bahia,Cpo Grande 1,"Rua Quatorze De Julho, 1951",Centro,79002-331,MS,Campo Grande,33041260095360,Sim,-20.4648836,-54.6168641
Casas Bahia,Campo Grande 3,"Rua Dom Aquino, 1339",Centro,79002-185,MS,Campo Grande,33041260143518,Sim,-20.4612997,-54.6176971
Casas Bahia,Shopping Norte Sul Plaza,"Avenida Presidente Ernesto Geisel, 2300",Jardim Joquei Club,79005-471,MS,Campo Grande,33041260095793,Sim,-20.4659806,-54.6212342
Casas Bahia,Cpo Grande 2,"Rua Quatorze De Julho, 2376",Centro,79002-336,MS,Campo Grande,33041260095440,Sim,-20.4586973,-54.61789229999999
Casas Bahia,Formosa,"Rua Visconde De Porto Seguro, 159",Setor Central,73801-010,GO,Formosa,33041260053101,Sim,-15.5380773,-47.3370896
Casas Bahia,Hiper Center,"Avenida Tamandare, 2957",Vila Nasser,79117-010,MS,Campo Grande,33041260157578,Sim,-20.4174543,-54.6224679
Casas Bahia,Ijui,"Rua Do Comercio, 72",Centro,98700-000,RS,Ijuí,33041260199300,Sim,-28.3891409,-53.9220126
Casas Bahia,Maracaju,"Rua Onze De Junho, 201",Centro,79150-000,MS,Maracaju,33041260183900,Sim,-21.6303816,-55.15961170000001
Casas Bahia,Planaltina,"Q3 Mrua 12, S N",Centro,73751-203,GO,Planaltina,33041260202549,Sim,-15.4539175,-47.6170077
Casas Bahia,Sidrolandia,"Avenida Dorvalino Dos Santos, 1280",Centro,79170-000,MS,Sidrolândia,33041260171724,Sim,-20.9307014,-54.96967950000001
Casas Bahia,Mineiros,"Avenida Antonio Carlos Paniago, S N",Mundinhos,75830-107,GO,Mineiros,33041260200171,Sim,-17.5618097,-52.5466876
Casas Bahia,Janauba,"Avenida Do Comercio, 559",Centro,39442-016,MG,Janaúba,33041260151960,Sim,-15.8030369,-43.3088287
Casas Bahia,Ponta Porã,"Rua Guia Lopes, 211",Centro,79904-686,MS,Ponta Porã,33041260096250,Sim,-22.539372,-55.72526
Casas Bahia,Cachoeira Do Sul,"Rua Julio De Castilhos, 136",Centro,96506-704,RS,Cachoeira Do Sul,33041260171481,Sim,-30.0294788,-52.8788972
Casas Bahia,Goianesia,"Avenida Goias, 218",Carrilho,76380-745,GO,Goianésia,33041260149206,Sim,-15.3174611,-49.1172869
Casas Bahia,Teixeira De Freitas,"Avenida Marechal Castelo Branco, 635",Centro,45985-158,BA,Teixeira De Freitas,33041260144328,Sim,-17.536154,-39.742201
Casas Bahia,Rio Verde De Mato Grosso,"Rua Porfirio Goncalvez, 977",Centro,79480-000,MS,Rio Verde De Mato Grosso,33041260181606,Sim,-18.9176861,-54.8473377
Casas Bahia,Jardim,"Avenida Duque De Caxias, 394",Centro,79240-000,MS,Jardim,33041260171805,Sim,-21.480993,-56.1395904
Casas Bahia,Aquidauana,"Rua Teodoro Rondon, 865",Centro,79200-000,MS,Aquidauana,33041260095289,Sim,-20.4593271,-55.7818482
Casas Bahia,Itamaraju,"Avenida Antonio Carlos Magalhaes, 147",Centro,45836-000,BA,Itamaraju,33041260191911,Sim,-17.0656965,-39.734338
Casas Bahia,Coxim,"Rua Filinto Muller, 703",Centro,79400-000,MS,Coxim,33041260178141,Sim,-18.50424,-54.7464921
Casas Bahia,Barra Do Garças,"Avenida Ministro Joao Alberto, 739",Centro,78600-006,MT,Barra Do Garças,33041260112558,Sim,-15.8942363,-52.2576808
Casas Bahia,Uruacu,"Avenida Tocantins, 32",Centro,76400-000,GO,Uruaçu,33041260201810,Sim,-14.5246488,-49.1468996
Casas Bahia,Pelotas 2,"Rua Andrade Neves, 1823",Centro,96020-080,RS,Pelotas,33041260043726,Sim,-31.7637019,-52.3404409
Casas Bahia,Rio Grande,"Rua General Bacelar, 391",Centro,96200-370,RS,Rio Grande,33041260044293,Sim,-32.031508,-52.096014
Casas Bahia,Eunapolis,"Avenida Porto Seguro, 655",Centro,45820-006,BA,Eunápolis,33041260139758,Sim,-16.374868,-39.582917
Casas Bahia,Shopping Rio Grande,"Avenida Eng Lucia Maria C, 2842",Centro,96216-400,RS,Rio Grande,33041260202700,Sim,-32.132455,-52.1881047
Casas Bahia,Porto Seguro,"Avenida Getulio Vargas, 319",Centro,45810-000,BA,Porto Seguro,33041260140250,Sim,-16.449421,-39.063292
Casas Bahia,Guanambi,"Rua Rui Barbosa, 120",Centro,46430-000,BA,Guanambi,33041260201739,Sim,-14.2193421,-42.7796873
Casas Bahia,Bage 4,"Av Sete De Setembro, 713",Centro,96400-006,RS,Bagé,33041260193299,Sim,-31.3341625,-54.10505389999999
